mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
node,234,233,1,68.96,6.42,121.36,1000,68.46,72.17,74.63
node,234,233,2,69.41,6.89,121.72,1000,68.88,71.87,76.56
node,234,233,4,70.88,6.85,123.86,1000,68.72,72.26,80.84
node,234,233,8,69.17,7.02,121.41,1000,68.80,71.87,75.65
node,234,233,16,68.85,6.90,121.13,1000,68.40,72.47,76.48
node,234,233,32,69.20,7.03,121.73,1000,68.76,72.64,79.37
node,234,233,64,70.08,7.05,123.83,1000,69.65,73.01,76.81
node,234,233,128,71.13,7.22,124.84,1000,70.36,74.58,76.55
node,234,233,256,79.82,8.30,142.84,1000,79.48,83.11,86.62
node,234,233,512,81.26,8.67,144.37,1000,80.94,84.24,86.68
node,234,233,1024,81.72,9.29,145.24,1000,80.16,86.88,93.72
node,234,233,2048,99.77,8.25,169.08,1000,98.99,107.87,110.94
node,234,233,4096,105.66,8.79,179.23,1000,104.22,109.43,121.62
node,234,233,8192,120.82,9.77,209.75,1000,118.43,127.48,140.29
node,234,233,16384,199.23,14.33,360.59,1000,197.03,206.33,264.76
node,234,233,32768,353.51,17.85,668.17,1000,351.09,360.06,435.48
node,234,233,65536,712.00,29.61,1295.62,1000,705.32,768.91,844.70
node,234,233,131072,1581.99,79.02,2949.16,1000,1595.44,1777.29,1997.83
node,234,233,262144,3500.75,381.13,5839.95,1000,3195.15,4521.96,6081.66
node,234,233,524288,8485.85,1964.83,11789.42,1000,7977.60,12751.68,14021.66
node,234,233,1048576,19026.93,10339.24,22891.91,1000,17947.90,25182.78,26252.54
node,235,234,1,67.82,4.38,121.80,1000,67.14,70.99,73.77
node,235,234,2,67.33,4.32,121.87,1000,67.01,70.73,73.05
node,235,234,4,69.88,7.48,121.58,1000,66.94,70.46,77.83
node,235,234,8,67.54,4.65,122.04,1000,66.69,71.33,78.81
node,235,234,16,67.65,4.94,121.83,1000,67.39,71.29,76.15
node,235,234,32,67.76,5.15,122.27,1000,67.41,71.73,77.52
node,235,234,64,69.29,5.44,124.80,1000,69.00,72.85,76.89
node,235,234,128,69.46,5.27,125.48,1000,69.26,72.59,75.05
node,235,234,256,78.31,5.56,142.06,1000,78.21,81.29,84.00
node,235,234,512,79.79,6.05,144.35,1000,79.25,83.31,88.88
node,235,234,1024,78.67,5.98,143.20,1000,77.84,83.53,90.27
node,235,234,2048,98.53,8.52,167.02,1000,97.63,102.24,110.12
node,235,234,4096,104.29,8.59,178.10,1000,103.13,108.15,117.45
node,235,234,8192,119.58,9.23,209.09,1000,117.62,126.30,148.09
node,235,234,16384,198.34,12.70,360.53,1000,196.92,205.14,214.07
node,235,234,32768,354.28,17.38,670.79,1000,351.73,361.02,419.80
node,235,234,65536,733.94,29.71,1343.41,1000,710.98,801.44,982.79
node,235,234,131072,1619.33,78.89,3047.13,1000,1654.41,1809.64,2204.97
node,235,234,262144,3547.75,378.41,5930.64,1000,3298.56,4432.30,6432.86
node,235,234,524288,8498.28,1911.18,11770.92,1000,7998.21,12618.80,14110.40
node,235,234,1048576,19168.38,10309.02,23053.99,1000,18045.11,25362.60,26556.28
node,236,235,1,69.75,6.94,122.74,1000,69.06,73.47,78.70
node,236,235,2,68.62,6.77,121.42,1000,68.31,72.16,73.87
node,236,235,4,69.85,7.72,122.23,1000,68.27,72.14,76.93
node,236,235,8,69.53,6.63,123.44,1000,68.27,71.48,83.36
node,236,235,16,68.60,6.57,121.24,1000,68.24,71.90,74.34
node,236,235,32,68.99,6.68,122.13,1000,68.73,72.27,76.63
node,236,235,64,70.14,7.17,124.06,1000,69.70,73.95,78.97
node,236,235,128,70.82,7.23,125.19,1000,70.27,73.52,77.18
node,236,235,256,80.13,8.32,142.30,1000,79.85,83.49,85.74
node,236,235,512,82.03,9.44,145.12,1000,81.13,85.12,90.86
node,236,235,1024,80.48,8.71,143.70,1000,79.54,85.58,91.91
node,236,235,2048,99.37,8.06,168.13,1000,98.45,106.51,110.48
node,236,235,4096,104.61,8.46,178.40,1000,103.62,109.91,114.36
node,236,235,8192,121.91,10.55,209.83,1000,119.39,127.88,162.51
node,236,235,16384,201.15,14.51,363.59,1000,199.35,208.85,248.67
node,236,235,32768,357.95,18.17,675.17,1000,355.01,363.84,462.87
node,236,235,65536,724.94,29.92,1330.22,1000,715.09,785.64,894.42
node,236,235,131072,1595.01,77.08,2976.76,1000,1593.82,1805.54,2308.83
node,236,235,262144,3535.43,353.66,5875.18,1000,3226.68,4626.78,6007.18
node,236,235,524288,8549.77,1909.24,11842.89,1000,8026.59,12743.29,14019.82
node,236,235,1048576,19254.33,10206.16,23136.65,1000,18132.52,25450.70,26591.86
node,237,236,1,68.51,5.33,122.14,1000,67.55,71.35,74.73
node,237,236,2,68.00,5.54,122.00,1000,67.78,70.89,73.55
node,237,236,4,69.91,5.33,124.10,1000,67.57,71.46,76.20
node,237,236,8,68.79,5.34,122.86,1000,68.27,72.29,85.76
node,237,236,16,68.31,5.35,122.42,1000,67.92,71.49,75.68
node,237,236,32,68.61,5.57,123.05,1000,68.06,71.78,78.32
node,237,236,64,69.75,5.80,125.30,1000,69.28,72.74,76.66
node,237,236,128,70.34,5.74,126.21,1000,69.88,74.57,78.48
node,237,236,256,78.81,6.16,143.10,1000,78.33,81.87,85.14
node,237,236,512,80.60,6.24,145.61,1000,80.20,83.73,89.72
node,237,236,1024,79.79,6.55,144.19,1000,78.79,84.87,90.76
node,237,236,2048,100.35,7.83,169.54,1000,99.43,104.55,111.21
node,237,236,4096,106.87,8.44,181.26,1000,105.62,110.91,118.92
node,237,236,8192,121.97,8.94,211.49,1000,119.57,129.05,142.43
node,237,236,16384,200.25,12.50,364.01,1000,199.00,206.10,214.33
node,237,236,32768,357.60,16.70,677.76,1000,355.72,364.89,388.40
node,237,236,65536,725.88,28.16,1315.80,1000,718.24,785.62,863.96
node,237,236,131072,1605.51,75.91,2997.39,1000,1616.50,1802.60,2076.38
node,237,236,262144,3547.36,378.69,5925.52,1000,3231.05,4665.09,6060.02
node,237,236,524288,8587.88,1890.79,11913.07,1000,8069.63,12936.64,14625.57
node,237,236,1048576,19320.94,10234.92,23200.95,1000,18165.76,25497.88,26580.52
node,238,237,1,70.24,6.66,123.27,1000,69.70,73.52,77.52
node,238,237,2,70.34,6.80,123.48,1000,69.91,73.77,77.16
node,238,237,4,71.96,7.32,124.00,1000,69.95,74.22,77.61
node,238,237,8,70.68,6.73,123.68,1000,70.33,73.97,78.18
node,238,237,16,70.79,6.69,123.68,1000,70.05,74.24,77.77
node,238,237,32,71.02,6.75,124.36,1000,70.67,74.25,79.81
node,238,237,64,72.29,7.22,126.62,1000,71.84,75.77,79.40
node,238,237,128,75.27,7.25,128.82,1000,72.07,76.06,78.40
node,238,237,256,81.76,8.33,144.55,1000,81.33,85.56,88.88
node,238,237,512,82.56,8.84,146.59,1000,82.41,85.88,89.16
node,238,237,1024,82.74,8.89,146.54,1000,81.58,88.09,93.61
node,238,237,2048,101.35,8.10,170.66,1000,100.29,108.39,111.83
node,238,237,4096,107.53,8.38,182.71,1000,105.99,114.60,121.91
node,238,237,8192,122.76,9.44,212.08,1000,120.79,130.39,140.23
node,238,237,16384,201.33,13.63,364.15,1000,200.39,208.86,212.50
node,238,237,32768,360.86,20.44,678.31,1000,356.93,365.27,391.48
node,238,237,65536,740.25,33.90,1345.97,1000,721.19,815.46,894.11
node,238,237,131072,1658.90,81.98,3124.50,1000,1695.73,1833.89,2462.68
node,238,237,262144,3602.65,380.80,6040.06,1000,3491.48,4635.93,6407.38
node,238,237,524288,8676.04,1952.07,12074.62,1000,8140.87,13045.82,13933.97
node,238,237,1048576,19468.32,10459.99,23412.01,1000,18314.81,25842.66,26921.75
node,239,238,1,69.34,5.31,124.77,1000,68.88,72.79,75.14
node,239,238,2,69.48,5.31,124.79,1000,69.05,73.26,76.20
node,239,238,4,72.04,6.82,126.15,1000,68.77,73.54,92.35
node,239,238,8,72.48,8.88,125.24,1000,69.17,74.38,86.54
node,239,238,16,69.83,5.75,124.80,1000,69.06,73.13,77.39
node,239,238,32,70.23,5.40,126.01,1000,69.85,73.69,76.25
node,239,238,64,71.35,5.86,128.25,1000,70.96,74.72,77.34
node,239,238,128,71.60,5.77,128.87,1000,71.17,75.39,78.90
node,239,238,256,83.78,9.44,146.85,1000,80.27,83.64,86.43
node,239,238,512,82.07,6.38,148.66,1000,81.64,85.54,88.26
node,239,238,1024,81.60,6.77,147.52,1000,80.13,86.75,93.05
node,239,238,2048,102.34,8.62,173.43,1000,101.10,110.20,113.08
node,239,238,4096,107.33,8.67,183.60,1000,106.05,114.20,117.88
node,239,238,8192,123.34,9.49,214.44,1000,120.93,130.46,139.71
node,239,238,16384,206.98,15.90,372.97,1000,205.42,214.47,219.13
node,239,238,32768,398.08,20.91,746.25,1000,392.38,406.21,444.15
node,239,238,65536,739.12,31.77,1333.88,1000,728.51,821.75,861.61
node,239,238,131072,1649.65,87.40,3089.78,1000,1689.13,1836.36,2533.98
node,239,238,262144,3604.62,402.70,6525.10,1000,3256.05,4666.74,6445.46
node,239,238,524288,8733.97,2041.24,12225.93,1000,8192.98,12892.11,14058.46
node,239,238,1048576,19343.34,10394.97,22845.07,1000,18289.56,24383.95,25723.05
node,240,239,1,73.80,7.30,282.03,1000,72.12,76.96,82.79
node,240,239,2,72.91,7.53,128.19,1000,72.42,78.16,81.16
node,240,239,4,72.36,7.19,127.56,1000,71.72,76.91,83.12
node,240,239,8,73.95,8.18,128.57,1000,72.54,78.10,82.24
node,240,239,16,72.99,7.37,127.98,1000,72.40,77.42,82.73
node,240,239,32,73.47,7.66,128.95,1000,72.78,78.77,82.70
node,240,239,64,74.24,7.76,130.90,1000,73.54,78.85,83.96
node,240,239,128,74.89,7.92,131.81,1000,74.19,79.85,83.58
node,240,239,256,84.92,8.77,150.04,1000,84.04,89.72,93.96
node,240,239,512,86.06,9.06,152.22,1000,85.56,91.32,96.34
node,240,239,1024,85.63,9.61,151.66,1000,84.14,92.12,98.31
node,240,239,2048,103.41,8.25,175.25,1000,101.75,109.45,124.24
node,240,239,4096,112.97,9.08,460.53,1000,108.83,121.04,143.47
node,240,239,8192,124.24,9.38,215.59,1000,122.86,132.68,143.35
node,240,239,16384,205.05,14.29,370.61,1000,203.16,214.04,242.50
node,240,239,32768,369.99,17.91,1032.31,1000,361.22,403.74,505.15
node,240,239,65536,758.95,29.15,1431.04,1000,728.07,860.10,997.83
node,240,239,131072,1925.18,88.43,11198.38,1000,1764.06,3200.73,3674.52
